time_s,ue_x,ue_y,serving_AP,SNR_AP0_dB,SNR_AP1_dB,SNR_AP2_dB,SNR_AP3_dB,SNR_AP4_dB,SNR_AP5_dB
14.300000,3.617811,12.758592,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.400000,3.584930,12.853032,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.500000,3.552050,12.947472,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.600000,3.519169,13.041912,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.700000,3.486289,13.136352,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.800000,3.453408,13.230791,4,0.000000,0.000000,0.000000,0.000000,16.844324,0.000000
14.900000,3.420527,13.325231,4,0.000000,0.000000,0.000000,0.000000,17.335758,0.000000
15.000000,3.387647,13.419671,4,0.000000,0.000000,0.000000,0.000000,17.696228,0.000000
15.100000,3.289009,13.403220,4,0.000000,0.000000,0.000000,0.000000,18.891557,0.000000
15.200000,3.190372,13.386769,4,0.000000,0.000000,0.000000,0.000000,19.988357,0.000000
15.300000,3.091734,13.370318,4,0.000000,0.000000,0.000000,0.000000,20.972660,0.000000
15.400000,2.993097,13.353867,4,0.000000,0.000000,0.000000,0.000000,21.830771,0.000000
15.500000,2.894459,13.337416,4,0.000000,0.000000,0.000000,0.000000,22.549792,0.000000
15.600000,2.795822,13.320965,4,0.000000,0.000000,0.000000,0.000000,23.118176,0.000000
15.700000,2.697184,13.304514,4,0.000000,0.000000,0.000000,0.000000,23.526296,0.000000
15.800000,2.598546,13.288063,4,0.000000,0.000000,0.000000,0.000000,23.766954,0.000000
15.900000,2.499909,13.271613,4,0.000000,0.000000,0.000000,0.000000,23.835793,0.000000
16.000000,2.401271,13.255162,4,0.000000,0.000000,0.000000,0.000000,23.731547,0.000000
16.100000,2.302634,13.238711,4,0.000000,0.000000,0.000000,0.000000,23.456128,0.000000
16.200000,2.203996,13.222260,4,0.000000,0.000000,0.000000,0.000000,23.014501,0.000000
16.300000,2.105359,13.205809,4,0.000000,0.000000,0.000000,0.000000,22.414402,0.000000
16.400000,2.006721,13.189358,4,0.000000,0.000000,0.000000,0.000000,21.665893,0.000000
16.500000,1.908084,13.172907,4,0.000000,0.000000,0.000000,0.000000,20.780844,0.000000
16.600000,1.985193,13.109235,4,0.000000,0.000000,0.000000,0.000000,21.258066,0.000000
16.700000,2.062302,13.045562,4,0.000000,0.000000,0.000000,0.000000,21.583053,0.000000
16.800000,2.139411,12.981890,4,0.000000,0.000000,0.000000,0.000000,21.750407,0.000000
16.900000,2.216520,12.918218,4,0.000000,0.000000,0.000000,0.000000,21.757289,0.000000
17.000000,2.293630,12.854545,4,0.000000,0.000000,0.000000,0.000000,21.603583,0.000000
17.100000,2.370739,12.790873,4,0.000000,0.000000,0.000000,0.000000,21.291897,0.000000
17.200000,2.447848,12.727201,4,0.000000,0.000000,0.000000,0.000000,20.827421,0.000000
17.300000,2.524957,12.663528,4,0.000000,0.000000,0.000000,0.000000,20.217645,0.000000
17.400000,2.602067,12.599856,4,0.000000,0.000000,0.000000,0.000000,19.471975,0.000000
17.500000,2.679176,12.536184,4,0.000000,0.000000,0.000000,0.000000,18.601280,0.000000
17.600000,2.756285,12.472511,4,0.000000,0.000000,0.000000,0.000000,17.617423,0.000000
17.700000,2.833394,12.408839,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.800000,2.910503,12.345167,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.900000,2.987613,12.281494,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.000000,3.064722,12.217822,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.100000,3.126946,12.139539,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.200000,3.189169,12.061256,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.300000,3.251393,11.982973,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.400000,3.313617,11.904691,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.500000,3.375841,11.826408,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.600000,3.438065,11.748125,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.700000,3.500288,11.669842,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.800000,3.562512,11.591559,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.900000,3.624736,11.513277,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.000000,3.686960,11.434994,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.100000,3.749184,11.356711,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.200000,3.811407,11.278428,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.300000,3.873631,11.200145,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.400000,3.935855,11.121862,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.500000,3.998079,11.043580,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
