time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
31.000000,none,15,6.145635,0.021229,0.000000,76062.841952
31.500000,15,16,15.765122,0.000000,0.300000,0.002667
31.600000,16,15,10.922409,0.000219,0.251868,0.003176
31.900000,15,none,0.000000,0.500000,0.000000,0.000000
32.300000,none,9,11.883073,0.000043,0.289889,0.002760
32.900000,9,none,0.000000,0.500000,0.000000,0.000000
33.000000,none,10,15.550338,0.000000,0.300000,0.002667
33.200000,10,none,0.000000,0.500000,0.000000,0.000000
33.300000,none,10,8.854800,0.002789,0.032131,0.024898
33.600000,10,9,8.009297,0.005959,0.002516,0.318018
33.700000,9,none,0.000000,0.500000,0.000000,0.000000
34.100000,none,10,6.456928,0.017731,0.000000,4382.810385
34.200000,10,none,0.000000,0.500000,0.000000,0.000000
34.400000,none,4,6.386121,0.018491,0.000000,8139.099961
34.900000,4,none,0.000000,0.500000,0.000000,0.000000
35.000000,none,4,5.944539,0.023708,0.000000,578406.957525
35.400000,4,none,0.000000,0.500000,0.000000,0.000000
35.500000,none,4,6.103572,0.021733,0.000000,114865.123650
36.000000,4,none,0.000000,0.500000,0.000000,0.000000
36.400000,none,10,13.862264,0.000000,0.299903,0.002668
36.700000,10,9,5.315802,0.032583,0.000000,860656371.386077
37.900000,9,8,14.226752,0.000000,0.299968,0.002667
38.200000,8,none,0.000000,0.500000,0.000000,0.000000
38.400000,none,14,5.043167,0.036958,0.000000,32327318994.135460
39.000000,14,13,5.187029,0.034610,0.000000,4609326043.493119
39.100000,13,14,12.500329,0.000012,0.297045,0.002693
39.500000,14,13,14.447450,0.000000,0.299984,0.002667
40.100000,13,none,0.000000,0.500000,0.000000,0.000000
40.300000,none,14,5.536814,0.029269,0.000000,55820045.253959
40.800000,14,none,0.000000,0.500000,0.000000,0.000000
40.900000,none,13,8.743053,0.003107,0.024879,0.032156
41.700000,13,none,0.000000,0.500000,0.000000,0.000000
42.000000,none,13,13.607533,0.000001,0.299800,0.002668
42.100000,13,none,0.000000,0.500000,0.000000,0.000000
42.300000,none,12,15.112337,0.000000,0.299999,0.002667
42.600000,12,13,13.857132,0.000000,0.299901,0.002668
43.000000,13,12,6.790256,0.014433,0.000003,299.975160
43.100000,12,none,0.000000,0.500000,0.000000,0.000000
43.900000,none,7,7.230753,0.010753,0.000053,15.207529
44.300000,7,none,0.000000,0.500000,0.000000,0.000000
44.700000,none,12,9.350711,0.001670,0.078757,0.010158
45.200000,12,none,0.000000,0.500000,0.000000,0.000000
45.600000,none,6,5.581716,0.028621,0.000000,32742036.770784
46.000000,6,7,11.444664,0.000094,0.278257,0.002875
46.300000,7,none,0.000000,0.500000,0.000000,0.000000
46.500000,none,6,9.223535,0.001915,0.064743,0.012357
46.600000,6,none,0.000000,0.500000,0.000000,0.000000
47.000000,none,7,6.425198,0.018069,0.000000,5771.303418
47.200000,7,none,0.000000,0.500000,0.000000,0.000000
47.600000,none,1,13.583659,0.000001,0.299787,0.002669
48.000000,1,2,12.172361,0.000024,0.294190,0.002719
48.100000,2,1,13.849619,0.000000,0.299899,0.002668
48.400000,1,none,0.000000,0.500000,0.000000,0.000000
48.500000,none,2,7.565837,0.008438,0.000341,2.343804
48.700000,2,none,0.000000,0.500000,0.000000,0.000000
49.000000,none,3,5.253308,0.033557,0.000000,1928168741.482110
49.200000,3,none,0.000000,0.500000,0.000000,0.000000
49.500000,none,3,5.294452,0.032914,0.000000,1131859856.398975
49.700000,3,2,9.231995,0.001898,0.065637,0.012188
49.800000,2,3,17.014910,0.000000,0.300000,0.002667
50.100000,3,2,12.289646,0.000019,0.295411,0.002708
50.600000,2,none,0.000000,0.500000,0.000000,0.000000
50.800000,none,2,9.620646,0.001234,0.111681,0.007163
50.900000,2,none,0.000000,0.500000,0.000000,0.000000
51.000000,none,3,4.646559,0.043877,0.000000,12009599006321.322266
51.100000,3,none,0.000000,0.500000,0.000000,0.000000
51.600000,none,3,6.281898,0.019648,0.000000,20904.026018
51.700000,3,none,0.000000,0.500000,0.000000,0.000000
52.300000,none,9,7.109020,0.011695,0.000025,32.602041
52.400000,9,8,11.168122,0.000149,0.266342,0.003004
52.700000,8,none,0.000000,0.500000,0.000000,0.000000
53.000000,none,14,4.600702,0.044718,0.000000,24019198012642.644531
53.100000,14,none,0.000000,0.500000,0.000000,0.000000
53.200000,none,13,6.620621,0.016055,0.000001,1120.047250
53.300000,13,none,0.000000,0.500000,0.000000,0.000000
54.400000,none,7,6.710528,0.015181,0.000001,550.496413
54.900000,7,6,12.056512,0.000031,0.292712,0.002733
55.500000,6,none,0.000000,0.500000,0.000000,0.000000
55.600000,none,7,8.452065,0.004072,0.011472,0.069734
56.400000,7,none,0.000000,0.500000,0.000000,0.000000
56.900000,none,6,5.680456,0.027228,0.000000,10401478.433162
57.400000,6,none,0.000000,0.500000,0.000000,0.000000
57.800000,none,7,11.334918,0.000113,0.274028,0.002919
58.300000,7,8,5.934487,0.023837,0.000000,642623.315897
58.400000,8,7,10.903848,0.000225,0.250609,0.003192
58.700000,7,none,0.000000,0.500000,0.000000,0.000000
58.900000,none,8,15.205508,0.000000,0.299999,0.002667
59.400000,8,none,0.000000,0.500000,0.000000,0.000000
59.600000,none,8,5.996385,0.023052,0.000000,338035.552854
60.100000,8,none,0.000000,0.500000,0.000000,0.000000
60.400000,none,9,7.116753,0.011634,0.000026,31.017869
60.900000,9,none,0.000000,0.500000,0.000000,0.000000
61.200000,none,16,5.952852,0.023602,0.000000,530331.035707
61.500000,16,none,0.000000,0.500000,0.000000,0.000000
61.600000,none,16,15.580644,0.000000,0.300000,0.002667
62.000000,16,none,0.000000,0.500000,0.000000,0.000000
62.900000,none,11,13.790366,0.000000,0.299880,0.002668
63.200000,11,none,0.000000,0.500000,0.000000,0.000000
63.300000,none,11,5.793977,0.025678,0.000000,2910463.661629
63.400000,11,10,6.138039,0.021320,0.000000,81901.880026
63.500000,10,none,0.000000,0.500000,0.000000,0.000000
63.700000,none,10,9.458660,0.001483,0.091504,0.008743
64.100000,10,9,7.735809,0.007412,0.000780,1.025333
64.200000,9,10,7.306547,0.010194,0.000083,9.677995
64.700000,10,none,0.000000,0.500000,0.000000,0.000000
64.800000,none,10,9.859384,0.000931,0.142432,0.005617
65.200000,10,11,11.972199,0.000036,0.291440,0.002745
65.600000,11,10,7.850105,0.006776,0.001303,0.614182
66.000000,10,none,0.000000,0.500000,0.000000,0.000000
67.000000,none,15,5.583399,0.028597,0.000000,32098482.304008
67.500000,15,none,0.000000,0.500000,0.000000,0.000000
67.600000,none,15,7.805665,0.007019,0.001072,0.746576
67.900000,15,none,0.000000,0.500000,0.000000,0.000000
68.200000,none,8,12.165857,0.000025,0.294114,0.002720
68.600000,8,7,10.351414,0.000496,0.201736,0.003966
69.200000,7,8,10.906527,0.000224,0.250792,0.003190
69.600000,8,9,9.295739,0.001773,0.072552,0.011027
70.200000,9,none,0.000000,0.500000,0.000000,0.000000
70.700000,none,9,12.864083,0.000005,0.298689,0.002678
70.800000,9,none,0.000000,0.500000,0.000000,0.000000
71.000000,none,9,5.938845,0.023781,0.000000,613927.683208
71.800000,9,8,5.608424,0.028240,0.000000,23924695.465554
71.900000,8,none,0.000000,0.500000,0.000000,0.000000
72.100000,none,8,4.579529,0.045109,0.000000,24019198012642.644531
72.300000,8,none,0.000000,0.500000,0.000000,0.000000
72.600000,none,8,11.359886,0.000109,0.275045,0.002909
73.200000,8,none,0.000000,0.500000,0.000000,0.000000
73.500000,none,8,14.764397,0.000000,0.299995,0.002667
73.700000,8,none,0.000000,0.500000,0.000000,0.000000
74.100000,none,15,5.558028,0.028962,0.000000,43343356.917291
74.600000,15,14,11.567602,0.000076,0.282300,0.002834
75.300000,14,none,0.000000,0.500000,0.000000,0.000000
76.300000,none,7,11.243933,0.000132,0.270034,0.002963
76.400000,7,8,5.318170,0.032546,0.000000,834985677.975479
76.900000,8,9,10.977737,0.000201,0.255479,0.003131
77.000000,9,8,13.116642,0.000003,0.299284,0.002673
77.900000,8,none,0.000000,0.500000,0.000000,0.000000
78.400000,none,8,5.992761,0.023098,0.000000,350855.089025
78.800000,8,none,0.000000,0.500000,0.000000,0.000000
79.100000,none,14,10.303365,0.000529,0.196475,0.004072
79.300000,14,15,13.335040,0.000002,0.299587,0.002670
79.500000,15,14,15.287235,0.000000,0.299999,0.002667
80.100000,14,none,0.000000,0.500000,0.000000,0.000000
80.300000,none,8,10.259747,0.000560,0.191576,0.004176
80.800000,8,none,0.000000,0.500000,0.000000,0.000000
80.900000,none,8,8.147086,0.005313,0.004230,0.189104
81.200000,8,none,0.000000,0.500000,0.000000,0.000000
82.600000,none,1,10.599500,0.000352,0.226415,0.003533
83.600000,1,2,12.188314,0.000024,0.294371,0.002718
84.000000,2,3,5.730068,0.026544,0.000000,5926590.730237
84.500000,3,none,0.000000,0.500000,0.000000,0.000000
84.900000,none,10,4.617950,0.044400,0.000000,24019198012642.644531
85.000000,10,9,5.216575,0.034138,0.000000,3118971304.069944
85.100000,9,none,0.000000,0.500000,0.000000,0.000000
85.200000,none,9,6.924942,0.013228,0.000007,112.831191
85.500000,9,none,0.000000,0.500000,0.000000,0.000000
85.800000,none,4,7.911608,0.006451,0.001692,0.472709
86.300000,4,none,0.000000,0.500000,0.000000,0.000000
87.100000,none,3,5.537409,0.029260,0.000000,55424228.748281
88.700000,3,none,0.000000,0.500000,0.000000,0.000000
89.000000,none,8,6.304038,0.019398,0.000000,17053.313596
89.700000,8,none,0.000000,0.500000,0.000000,0.000000
90.000000,none,14,8.129199,0.005393,0.003964,0.201795
90.100000,14,none,0.000000,0.500000,0.000000,0.000000
90.500000,none,7,15.684210,0.000000,0.300000,0.002667
90.900000,7,none,0.000000,0.500000,0.000000,0.000000
91.300000,none,1,10.386476,0.000473,0.205482,0.003893
91.500000,1,none,0.000000,0.500000,0.000000,0.000000
92.600000,none,1,6.722384,0.015068,0.000002,502.293097
92.800000,1,none,0.000000,0.500000,0.000000,0.000000
93.000000,none,7,8.077594,0.005632,0.003273,0.244404
93.300000,7,6,8.032512,0.005846,0.002755,0.290428
93.600000,6,7,12.710523,0.000008,0.298137,0.002683
93.800000,7,none,0.000000,0.500000,0.000000,0.000000
94.200000,none,1,6.749285,0.014814,0.000002,408.719366
94.300000,1,none,0.000000,0.500000,0.000000,0.000000
94.400000,none,1,8.340703,0.004496,0.008158,0.098060
94.700000,1,2,14.108486,0.000000,0.299953,0.002667
95.600000,2,3,7.910904,0.006455,0.001687,0.474103
96.100000,3,none,0.000000,0.500000,0.000000,0.000000
96.800000,none,3,6.622902,0.016032,0.000001,1099.672000
96.900000,3,4,8.707315,0.003215,0.022818,0.035060
97.100000,4,3,6.044893,0.022449,0.000000,206333.093024
97.800000,3,2,10.713037,0.000299,0.236233,0.003386
98.000000,2,none,0.000000,0.500000,0.000000,0.000000
98.400000,none,8,16.187129,0.000000,0.300000,0.002667
98.800000,8,none,0.000000,0.500000,0.000000,0.000000
99.300000,none,14,9.795506,0.001005,0.134187,0.005962
99.700000,14,13,16.120800,0.000000,0.300000,0.002667
100.400000,13,14,6.560878,0.016654,0.000000,1823.203157
100.600000,14,none,0.000000,0.500000,0.000000,0.000000
100.800000,none,13,13.906719,0.000000,0.299915,0.002667
101.300000,13,none,0.000000,0.500000,0.000000,0.000000
102.300000,none,12,6.779136,0.014536,0.000002,326.065622
102.700000,12,13,16.113629,0.000000,0.300000,0.002667
103.600000,13,14,10.097934,0.000692,0.172485,0.004638
103.800000,14,none,0.000000,0.500000,0.000000,0.000000
104.200000,none,7,14.042996,0.000000,0.299943,0.002667
104.400000,7,none,0.000000,0.500000,0.000000,0.000000
104.500000,none,8,5.593273,0.028456,0.000000,28575845.124506
105.200000,8,7,6.747640,0.014830,0.000002,413.878419
105.300000,7,none,0.000000,0.500000,0.000000,0.000000
106.000000,none,2,12.602946,0.000010,0.297635,0.002688
106.400000,2,1,10.174778,0.000626,0.181719,0.004402
107.300000,1,none,0.000000,0.500000,0.000000,0.000000
107.600000,none,6,9.248629,0.001864,0.067411,0.011868
107.800000,6,7,16.350320,0.000000,0.300000,0.002667
108.400000,7,8,12.702343,0.000008,0.298102,0.002684
108.500000,8,none,0.000000,0.500000,0.000000,0.000000
108.700000,none,8,13.388779,0.000001,0.299641,0.002670
109.100000,8,none,0.000000,0.500000,0.000000,0.000000
109.300000,none,8,6.717041,0.015119,0.000002,523.440023
109.400000,8,none,0.000000,0.500000,0.000000,0.000000
109.800000,none,15,8.292650,0.004689,0.006985,0.114529
110.100000,15,none,0.000000,0.500000,0.000000,0.000000
110.200000,none,14,15.447426,0.000000,0.300000,0.002667
110.500000,14,15,12.965218,0.000004,0.298966,0.002676
111.600000,15,none,0.000000,0.500000,0.000000,0.000000
111.700000,none,15,7.414158,0.009436,0.000152,5.246958
111.900000,15,none,0.000000,0.500000,0.000000,0.000000
112.300000,none,15,8.693296,0.003258,0.022043,0.036293
112.400000,15,none,0.000000,0.500000,0.000000,0.000000
113.500000,none,15,14.396790,0.000000,0.299981,0.002667
114.000000,15,none,0.000000,0.500000,0.000000,0.000000
114.100000,none,16,14.105072,0.000000,0.299953,0.002667
114.600000,16,none,0.000000,0.500000,0.000000,0.000000
114.700000,none,16,6.894354,0.013495,0.000006,140.154069
114.800000,16,17,9.696652,0.001130,0.121419,0.006589
115.100000,17,16,11.503074,0.000085,0.280265,0.002854
115.500000,16,17,14.756564,0.000000,0.299995,0.002667
115.700000,17,none,0.000000,0.500000,0.000000,0.000000
116.300000,none,11,7.426802,0.009350,0.000163,4.893687
117.200000,11,10,9.086282,0.002210,0.051102,0.015655
117.300000,10,none,0.000000,0.500000,0.000000,0.000000
117.600000,none,5,10.098031,0.000692,0.172497,0.004638
118.500000,5,none,0.000000,0.500000,0.000000,0.000000
119.600000,none,4,6.974230,0.012805,0.000010,80.066522
119.900000,4,none,0.000000,0.500000,0.000000,0.000000
