time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
20.300000,10,none,0.000000,0.500000,0.000000,0.000000
20.400000,none,3,14.372558,0.000000,0.299980,0.002667
21.300000,3,10,7.110981,0.011680,0.000025,32.192267
21.400000,10,none,0.000000,0.500000,0.000000,0.000000
21.500000,none,3,7.681527,0.007729,0.000604,1.323798
21.900000,3,10,4.964265,0.038282,0.000000,97243716650.375076
22.000000,10,11,7.263301,0.010510,0.000064,12.498306
22.600000,11,4,8.406324,0.004242,0.010005,0.079963
22.800000,4,5,7.315400,0.010130,0.000087,9.190738
23.200000,5,6,18.627057,0.000000,0.300000,0.002667
24.000000,6,5,9.718972,0.001101,0.124297,0.006436
24.100000,5,6,13.465185,0.000001,0.299707,0.002669
24.300000,6,13,5.237421,0.033808,0.000000,2372500791.450281
24.400000,13,12,6.210246,0.020469,0.000000,40887.366529
25.300000,12,11,11.970266,0.000036,0.291408,0.002745
26.500000,11,none,0.000000,0.500000,0.000000,0.000000
26.600000,none,10,10.865254,0.000238,0.247913,0.003227
26.700000,10,3,8.049141,0.005766,0.002937,0.272366
27.000000,3,10,6.388263,0.018468,0.000000,7986.058123
27.100000,10,3,10.346921,0.000499,0.201250,0.003975
27.300000,3,4,4.532073,0.045993,0.000000,inf
27.400000,4,11,9.034668,0.002330,0.046417,0.017235
27.500000,11,none,0.000000,0.500000,0.000000,0.000000
27.600000,none,10,10.641511,0.000331,0.230158,0.003476
27.800000,10,11,15.079923,0.000000,0.299998,0.002667
28.300000,11,10,16.804816,0.000000,0.300000,0.002667
28.400000,10,11,14.763300,0.000000,0.299995,0.002667
28.700000,11,10,11.375478,0.000106,0.275664,0.002902
28.800000,10,none,0.000000,0.500000,0.000000,0.000000
28.900000,none,17,9.468732,0.001467,0.092726,0.008628
29.000000,17,10,7.347560,0.009900,0.000105,7.633126
29.400000,10,17,6.724219,0.015051,0.000002,495.241162
29.500000,17,16,13.132019,0.000003,0.299310,0.002673
30.000000,16,none,0.000000,0.500000,0.000000,0.000000
30.100000,none,17,7.548464,0.008548,0.000312,2.561941
30.900000,17,none,0.000000,0.500000,0.000000,0.000000
31.100000,none,16,15.344452,0.000000,0.299999,0.002667
31.500000,16,9,14.799157,0.000000,0.299995,0.002667
31.600000,9,16,7.411197,0.009456,0.000150,5.333652
32.200000,16,23,14.382289,0.000000,0.299980,0.002667
32.500000,23,22,5.021910,0.037312,0.000000,43434354453.241676
32.600000,22,15,10.778664,0.000271,0.241475,0.003313
32.900000,15,none,0.000000,0.500000,0.000000,0.000000
33.000000,none,22,9.102911,0.002172,0.052665,0.015190
33.100000,22,none,0.000000,0.500000,0.000000,0.000000
33.200000,none,16,13.405226,0.000001,0.299656,0.002670
33.500000,16,none,0.000000,0.500000,0.000000,0.000000
33.700000,none,15,8.536594,0.003770,0.014610,0.054758
33.800000,15,16,13.059149,0.000003,0.299175,0.002674
34.600000,16,17,15.505957,0.000000,0.300000,0.002667
34.800000,17,16,12.382035,0.000016,0.296207,0.002701
35.000000,16,17,10.760890,0.000278,0.240087,0.003332
35.400000,17,18,12.776448,0.000007,0.298395,0.002681
36.700000,18,11,5.919741,0.024026,0.000000,750445.627513
37.800000,11,4,6.269726,0.019786,0.000000,23397.191309
38.000000,4,5,14.189120,0.000000,0.299964,0.002667
38.400000,5,6,14.976826,0.000000,0.299998,0.002667
38.600000,6,5,20.274907,0.000000,0.300000,0.002667
38.800000,5,6,5.420579,0.030985,0.000000,229998448.872402
38.900000,6,5,14.311065,0.000000,0.299975,0.002667
39.400000,5,4,7.427457,0.009345,0.000164,4.876127
39.500000,4,11,12.730916,0.000007,0.298221,0.002683
39.700000,11,none,0.000000,0.500000,0.000000,0.000000
39.900000,none,12,14.025424,0.000000,0.299940,0.002667
40.100000,12,none,0.000000,0.500000,0.000000,0.000000
40.200000,none,4,8.775672,0.003012,0.026868,0.029775
40.900000,4,5,16.718573,0.000000,0.300000,0.002667
41.000000,5,4,11.848392,0.000046,0.289222,0.002766
41.200000,4,11,6.160945,0.021048,0.000000,65569.466718
41.300000,11,12,11.234375,0.000134,0.269587,0.002967
41.900000,12,19,7.584260,0.008322,0.000375,2.134707
42.000000,19,18,5.178669,0.034744,0.000000,5151018231.319461
42.100000,18,12,4.995014,0.037763,0.000000,63208415822.743797
42.400000,12,19,13.003621,0.000004,0.299057,0.002675
42.600000,19,20,11.048044,0.000180,0.259766,0.003080
43.000000,20,19,6.649999,0.015766,0.000001,885.373290
43.100000,19,none,0.000000,0.500000,0.000000,0.000000
43.200000,none,27,13.680649,0.000001,0.299837,0.002668
43.700000,27,26,6.406370,0.018272,0.000000,6806.477885
43.800000,26,27,13.049703,0.000004,0.299156,0.002674
44.100000,27,none,0.000000,0.500000,0.000000,0.000000
44.200000,none,27,6.400574,0.018334,0.000000,7162.837493
44.500000,27,26,11.487237,0.000087,0.279736,0.002860
44.700000,26,19,5.856739,0.024845,0.000000,1469055.742536
45.700000,19,12,5.321140,0.032500,0.000000,803909164.356471
46.300000,12,none,0.000000,0.500000,0.000000,0.000000
46.400000,none,11,4.979466,0.038025,0.000000,78494111152.426941
46.700000,11,none,0.000000,0.500000,0.000000,0.000000
46.800000,none,11,7.778741,0.007168,0.000950,0.842407
47.100000,11,none,0.000000,0.500000,0.000000,0.000000
47.200000,none,4,5.457422,0.030435,0.000000,146027565.067986
47.400000,4,none,0.000000,0.500000,0.000000,0.000000
47.600000,none,11,7.004993,0.012545,0.000012,64.890813
48.700000,11,10,8.543806,0.003746,0.014904,0.053676
48.800000,10,none,0.000000,0.500000,0.000000,0.000000
48.900000,none,11,12.346556,0.000017,0.295917,0.002703
49.800000,11,none,0.000000,0.500000,0.000000,0.000000
49.900000,none,5,8.885236,0.002706,0.034322,0.023309
50.000000,5,12,7.713208,0.007543,0.000702,1.139322
50.500000,12,5,9.350903,0.001670,0.078779,0.010155
50.800000,5,4,14.528314,0.000000,0.299988,0.002667
51.100000,4,11,8.933161,0.002581,0.037959,0.021075
51.400000,11,4,11.569706,0.000076,0.282363,0.002833
51.600000,4,3,13.004180,0.000004,0.299058,0.002675
51.900000,3,none,0.000000,0.500000,0.000000,0.000000
52.000000,none,10,7.298071,0.010255,0.000079,10.170986
52.200000,10,3,12.927614,0.000005,0.298870,0.002677
52.600000,3,none,0.000000,0.500000,0.000000,0.000000
52.700000,none,11,5.612541,0.028182,0.000000,22800445.784143
52.800000,11,4,6.824024,0.014124,0.000003,233.443794
52.900000,4,3,9.692344,0.001136,0.120865,0.006619
53.100000,3,10,5.336899,0.032257,0.000000,657663819.414124
53.200000,10,3,15.700307,0.000000,0.300000,0.002667
53.400000,3,10,9.855382,0.000935,0.141917,0.005637
53.700000,10,3,5.020771,0.037331,0.000000,44071922958.977333
54.100000,3,4,9.341252,0.001688,0.077674,0.010299
54.300000,4,11,14.631002,0.000000,0.299992,0.002667
55.300000,11,18,6.607351,0.016187,0.000001,1246.748556
55.400000,18,11,6.464802,0.017648,0.000000,4095.709676
55.500000,11,12,7.699319,0.007624,0.000658,1.216398
55.600000,12,none,0.000000,0.500000,0.000000,0.000000
55.700000,none,18,12.892066,0.000005,0.298772,0.002678
56.300000,18,25,7.176172,0.011168,0.000038,21.286026
56.400000,25,18,8.474989,0.003988,0.012267,0.065216
56.600000,18,17,12.720941,0.000008,0.298180,0.002683
57.200000,17,16,12.906575,0.000005,0.298813,0.002677
57.300000,16,17,16.171293,0.000000,0.300000,0.002667
57.500000,17,10,8.088440,0.005581,0.003410,0.234637
57.700000,10,17,6.264708,0.019843,0.000000,24513.420136
57.800000,17,16,9.538878,0.001355,0.101370,0.007892
58.300000,16,17,9.247674,0.001866,0.067308,0.011886
58.400000,17,16,9.045900,0.002303,0.047415,0.016872
58.600000,16,9,12.076112,0.000030,0.292983,0.002731
59.200000,9,16,5.068457,0.036538,0.000000,22831937274.375137
59.300000,16,none,0.000000,0.500000,0.000000,0.000000
59.400000,none,8,7.945202,0.006279,0.001945,0.411375
59.500000,8,9,10.244436,0.000572,0.189830,0.004214
59.800000,9,16,13.540926,0.000001,0.299761,0.002669
60.000000,16,17,10.703628,0.000303,0.235455,0.003398
60.100000,17,16,13.271840,0.000002,0.299514,0.002671
60.700000,16,9,7.652889,0.007900,0.000526,1.519679
60.900000,9,16,4.722961,0.042494,0.000000,3431314001806.091797
61.300000,16,none,0.000000,0.500000,0.000000,0.000000
61.500000,none,24,7.413598,0.009440,0.000152,5.263224
61.800000,24,23,13.047398,0.000004,0.299152,0.002674
62.900000,23,16,4.544370,0.045763,0.000000,inf
63.100000,16,15,10.582499,0.000360,0.224863,0.003558
63.600000,15,8,8.905276,0.002653,0.035815,0.022337
64.100000,8,9,13.021481,0.000004,0.299097,0.002675
64.500000,9,10,16.488939,0.000000,0.300000,0.002667
65.100000,10,none,0.000000,0.500000,0.000000,0.000000
65.200000,none,2,7.381991,0.009658,0.000127,6.278128
65.400000,2,9,7.874834,0.006644,0.001449,0.552176
65.800000,9,16,5.153478,0.035149,0.000000,7208642860.937168
65.900000,16,none,0.000000,0.500000,0.000000,0.000000
66.000000,none,10,14.432923,0.000000,0.299983,0.002667
66.300000,10,none,0.000000,0.500000,0.000000,0.000000
66.400000,none,18,9.291760,0.001780,0.072111,0.011094
66.700000,18,17,14.040118,0.000000,0.299943,0.002667
67.100000,17,none,0.000000,0.500000,0.000000,0.000000
67.200000,none,23,13.615318,0.000001,0.299805,0.002668
67.600000,23,16,5.906043,0.024203,0.000000,867378.805770
67.900000,16,none,0.000000,0.500000,0.000000,0.000000
68.000000,none,23,8.275916,0.004758,0.006610,0.121033
68.200000,23,24,17.507796,0.000000,0.300000,0.002667
68.600000,24,25,13.580728,0.000001,0.299785,0.002669
70.000000,25,26,16.959386,0.000000,0.300000,0.002667
70.500000,26,27,12.434629,0.000014,0.296603,0.002697
70.600000,27,26,6.318154,0.019240,0.000000,14990.863739
70.900000,26,27,13.158706,0.000003,0.299355,0.002672
71.000000,27,26,12.039481,0.000032,0.292469,0.002735
71.400000,26,19,9.381413,0.001615,0.082311,0.009719
71.600000,19,26,9.069167,0.002249,0.049521,0.016155
71.700000,26,25,7.393655,0.009577,0.000136,5.880639
72.000000,25,18,15.621952,0.000000,0.300000,0.002667
72.200000,18,none,0.000000,0.500000,0.000000,0.000000
72.300000,none,25,14.483494,0.000000,0.299986,0.002667
72.600000,25,18,8.440832,0.004113,0.011097,0.072089
72.700000,18,25,16.371688,0.000000,0.300000,0.002667
73.000000,25,26,9.144449,0.002081,0.056679,0.014115
73.100000,26,none,0.000000,0.500000,0.000000,0.000000
73.200000,none,26,9.537831,0.001357,0.101240,0.007902
74.100000,26,19,9.448497,0.001500,0.090275,0.008862
75.000000,19,none,0.000000,0.500000,0.000000,0.000000
75.100000,none,19,14.376551,0.000000,0.299980,0.002667
76.400000,19,18,12.723633,0.000008,0.298191,0.002683
77.800000,18,25,9.018281,0.002369,0.044984,0.017784
77.900000,25,26,10.166850,0.000633,0.180780,0.004425
78.300000,26,27,17.322505,0.000000,0.300000,0.002667
79.500000,27,26,9.590345,0.001278,0.107836,0.007419
79.900000,26,25,10.421500,0.000451,0.209141,0.003825
80.200000,25,26,13.815336,0.000000,0.299889,0.002668
80.800000,26,27,11.486456,0.000088,0.279710,0.002860
80.900000,27,26,17.301122,0.000000,0.300000,0.002667
81.300000,26,25,20.013034,0.000000,0.300000,0.002667
81.700000,25,18,14.435868,0.000000,0.299984,0.002667
81.900000,18,none,0.000000,0.500000,0.000000,0.000000
82.000000,none,19,4.576681,0.045162,0.000000,24019198012642.644531
82.200000,19,26,12.523652,0.000012,0.297190,0.002692
82.500000,26,19,6.982118,0.012738,0.000011,75.844336
82.800000,19,20,18.257661,0.000000,0.300000,0.002667
83.200000,20,none,0.000000,0.500000,0.000000,0.000000
83.300000,none,19,14.336064,0.000000,0.299977,0.002667
83.600000,19,20,12.423114,0.000015,0.296519,0.002698
84.000000,20,13,8.975480,0.002474,0.041362,0.019341
84.100000,13,12,4.606710,0.044607,0.000000,24019198012642.644531
84.200000,12,19,6.113899,0.021609,0.000000,103747.932434
84.300000,19,none,0.000000,0.500000,0.000000,0.000000
84.400000,none,13,6.684746,0.015428,0.000001,672.974937
84.500000,13,20,12.659967,0.000009,0.297914,0.002685
84.900000,20,19,7.855860,0.006745,0.001335,0.599075
85.000000,19,26,8.398440,0.004272,0.009767,0.081908
85.300000,26,19,14.201178,0.000000,0.299965,0.002667
85.500000,19,26,8.834272,0.002845,0.030706,0.026054
85.600000,26,25,11.927069,0.000039,0.290682,0.002752
85.900000,25,18,13.990350,0.000000,0.299933,0.002667
86.100000,18,19,12.209197,0.000023,0.294601,0.002716
86.200000,19,18,13.568964,0.000001,0.299778,0.002669
86.400000,18,19,11.712243,0.000059,0.286229,0.002795
86.600000,19,18,9.093846,0.002193,0.051810,0.015441
86.800000,18,19,14.361027,0.000000,0.299979,0.002667
87.000000,19,none,0.000000,0.500000,0.000000,0.000000
87.100000,none,25,13.065680,0.000003,0.299188,0.002674
87.400000,25,24,17.124651,0.000000,0.300000,0.002667
88.100000,24,17,10.118432,0.000674,0.174975,0.004572
88.200000,17,24,5.812435,0.025431,0.000000,2376747.196358
88.700000,24,25,13.085259,0.000003,0.299226,0.002674
89.100000,25,26,18.087379,0.000000,0.300000,0.002667
89.500000,26,19,13.663881,0.000001,0.299829,0.002668
89.800000,19,20,10.411414,0.000457,0.208096,0.003844
89.900000,20,19,17.700327,0.000000,0.300000,0.002667
90.300000,19,18,8.253612,0.004850,0.006135,0.130406
90.600000,18,19,10.774493,0.000273,0.241152,0.003317
90.700000,19,18,13.542610,0.000001,0.299762,0.002669
91.100000,18,19,11.763341,0.000054,0.287427,0.002783
91.200000,19,18,17.781720,0.000000,0.300000,0.002667
91.500000,18,11,10.144796,0.000651,0.178150,0.004491
91.600000,11,18,12.602102,0.000010,0.297630,0.002688
91.800000,18,17,10.470307,0.000422,0.214101,0.003737
92.400000,17,10,14.726838,0.000000,0.299994,0.002667
92.700000,10,9,15.568390,0.000000,0.300000,0.002667
93.000000,9,10,10.369741,0.000484,0.203704,0.003927
93.100000,10,9,12.441188,0.000014,0.296649,0.002697
93.400000,9,10,7.029002,0.012345,0.000014,55.191059
93.500000,10,none,0.000000,0.500000,0.000000,0.000000
93.600000,none,2,9.306357,0.001753,0.073734,0.010850
93.700000,2,3,10.532401,0.000387,0.220169,0.003634
94.000000,3,4,10.039155,0.000745,0.165247,0.004841
94.300000,4,3,11.721521,0.000058,0.286453,0.002793
94.700000,3,2,14.487802,0.000000,0.299986,0.002667
95.100000,2,9,6.865507,0.013751,0.000005,172.439905
95.200000,9,2,6.435805,0.017956,0.000000,5261.975019
95.300000,2,none,0.000000,0.500000,0.000000,0.000000
95.400000,none,1,4.725565,0.042447,0.000000,3002399751580.330566
95.900000,1,8,11.390253,0.000103,0.276238,0.002896
96.900000,8,9,15.216109,0.000000,0.299999,0.002667
97.100000,9,2,6.272637,0.019753,0.000000,22774.064869
97.200000,2,none,0.000000,0.500000,0.000000,0.000000
97.300000,none,8,12.069974,0.000030,0.292899,0.002731
97.400000,8,none,0.000000,0.500000,0.000000,0.000000
97.500000,none,1,7.484694,0.008962,0.000224,3.577683
98.000000,1,8,14.673807,0.000000,0.299993,0.002667
98.400000,8,7,15.000693,0.000000,0.299998,0.002667
98.600000,7,8,6.471994,0.017572,0.000000,3850.654223
98.800000,8,7,16.947500,0.000000,0.300000,0.002667
99.200000,7,14,6.797382,0.014368,0.000003,284.423372
99.500000,14,15,12.068131,0.000030,0.292874,0.002732
99.700000,15,14,8.822143,0.002879,0.029883,0.026771
100.100000,14,15,11.927386,0.000039,0.290688,0.002752
100.200000,15,14,16.280125,0.000000,0.300000,0.002667
100.500000,14,15,15.437603,0.000000,0.300000,0.002667
100.600000,15,14,15.333675,0.000000,0.299999,0.002667
100.800000,14,21,7.339092,0.009960,0.000100,8.013216
101.000000,21,14,9.176357,0.002013,0.059868,0.013363
101.200000,14,15,8.361457,0.004414,0.008711,0.091842
101.600000,15,14,11.130679,0.000158,0.264389,0.003026
101.700000,14,none,0.000000,0.500000,0.000000,0.000000
101.800000,none,8,7.209441,0.010914,0.000046,17.322455
101.900000,8,none,0.000000,0.500000,0.000000,0.000000
102.000000,none,15,9.282426,0.001798,0.071082,0.011255
102.100000,15,14,17.885220,0.000000,0.300000,0.002667
102.400000,14,15,12.385231,0.000016,0.296232,0.002701
102.600000,15,none,0.000000,0.500000,0.000000,0.000000
102.700000,none,7,15.575821,0.000000,0.300000,0.002667
102.900000,7,8,15.666397,0.000000,0.300000,0.002667
103.100000,8,none,0.000000,0.500000,0.000000,0.000000
103.200000,none,15,9.635272,0.001214,0.113546,0.007046
103.600000,15,8,9.736164,0.001079,0.126516,0.006323
104.100000,8,7,13.400270,0.000001,0.299652,0.002670
104.500000,7,8,10.012213,0.000771,0.161885,0.004942
105.000000,8,none,0.000000,0.500000,0.000000,0.000000
105.100000,none,15,9.841898,0.000951,0.140179,0.005707
105.600000,15,none,0.000000,0.500000,0.000000,0.000000
105.700000,none,22,13.201096,0.000002,0.299419,0.002672
106.000000,22,23,8.259780,0.004825,0.006263,0.127730
106.100000,23,16,8.372919,0.004370,0.009028,0.088614
106.300000,16,15,14.080493,0.000000,0.299949,0.002667
106.600000,15,none,0.000000,0.500000,0.000000,0.000000
106.700000,none,22,7.575722,0.008375,0.000359,2.228931
106.800000,22,21,16.447002,0.000000,0.300000,0.002667
107.000000,21,22,12.190726,0.000024,0.294398,0.002717
107.600000,22,15,7.960011,0.006204,0.002066,0.387274
108.000000,15,14,7.446731,0.009215,0.000182,4.388688
108.100000,14,21,8.847022,0.002810,0.031586,0.025328
108.400000,21,14,7.932794,0.006342,0.001848,0.432901
108.500000,14,21,8.112778,0.005468,0.003733,0.214333
109.300000,21,none,0.000000,0.500000,0.000000,0.000000
109.400000,none,22,10.130076,0.000664,0.176382,0.004536
109.500000,22,21,13.139327,0.000003,0.299323,0.002673
109.900000,21,22,11.714446,0.000059,0.286283,0.002794
110.200000,22,15,11.888499,0.000042,0.289990,0.002759
110.500000,15,16,17.935172,0.000000,0.300000,0.002667
110.900000,16,15,12.764611,0.000007,0.298351,0.002681
111.200000,15,16,11.515596,0.000083,0.280674,0.002850
111.300000,16,15,9.345304,0.001680,0.078137,0.010238
111.700000,15,22,10.121005,0.000671,0.175287,0.004564
111.900000,22,15,13.298451,0.000002,0.299546,0.002671
112.300000,15,16,13.107027,0.000003,0.299267,0.002673
113.100000,16,15,11.300060,0.000120,0.272553,0.002935
113.500000,15,14,18.224402,0.000000,0.300000,0.002667
113.900000,14,7,5.658472,0.027535,0.000000,13384770.393729
114.100000,7,8,5.644955,0.027724,0.000000,15643629.868375
114.200000,8,15,4.595070,0.044822,0.000000,24019198012642.644531
114.300000,15,8,12.072603,0.000030,0.292935,0.002731
114.800000,8,1,13.625841,0.000001,0.299810,0.002668
115.200000,1,8,4.723825,0.042478,0.000000,3431314001806.091797
115.300000,8,none,0.000000,0.500000,0.000000,0.000000
115.500000,none,1,14.978336,0.000000,0.299998,0.002667
116.100000,1,none,0.000000,0.500000,0.000000,0.000000
116.200000,none,2,9.512411,0.001396,0.098083,0.008156
116.500000,2,3,11.650261,0.000066,0.284647,0.002810
118.400000,3,none,0.000000,0.500000,0.000000,0.000000
118.600000,none,9,8.906901,0.002649,0.035938,0.022261
118.700000,9,10,14.387783,0.000000,0.299981,0.002667
119.100000,10,9,9.470419,0.001464,0.092931,0.008609
119.500000,9,none,0.000000,0.500000,0.000000,0.000000
119.600000,none,15,9.433774,0.001525,0.088506,0.009039
119.700000,15,8,6.302042,0.019421,0.000000,17368.010564
119.900000,8,9,12.154509,0.000025,0.293981,0.002721
