time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
82.200000,none,16,7.093893,0.011816,0.000022,35.957801
83.300000,16,23,6.013806,0.022835,0.000000,282836.680652
84.000000,23,22,5.216629,0.034137,0.000000,3116947574.960114
85.400000,22,15,6.649871,0.015767,0.000001,886.272817
86.000000,15,16,8.607791,0.003531,0.017714,0.045162
86.400000,16,15,11.569901,0.000076,0.282369,0.002833
86.600000,15,16,13.437077,0.000001,0.299684,0.002669
88.300000,16,none,0.000000,0.500000,0.000000,0.000000
88.500000,none,23,5.963839,0.023463,0.000000,473043.544889
88.600000,23,22,4.511711,0.046375,0.000000,inf
88.800000,22,15,4.576293,0.045169,0.000000,24019198012642.644531
89.700000,15,14,12.784543,0.000007,0.298425,0.002681
90.400000,14,15,8.206267,0.005052,0.005217,0.153340
90.700000,15,none,0.000000,0.500000,0.000000,0.000000
90.900000,none,7,7.313603,0.010143,0.000086,9.287428
91.400000,7,8,11.881708,0.000043,0.289863,0.002760
91.900000,8,7,4.809394,0.040957,0.000000,889599926394.171997
92.000000,7,none,0.000000,0.500000,0.000000,0.000000
92.200000,none,7,4.586261,0.044985,0.000000,24019198012642.644531
92.300000,7,0,6.958213,0.012941,0.000009,89.431463
92.600000,0,7,7.245389,0.010643,0.000057,13.917831
94.800000,7,0,5.839974,0.025066,0.000000,1760907.416112
95.200000,0,1,10.208643,0.000599,0.185695,0.004308
95.800000,1,0,14.271290,0.000000,0.299972,0.002667
96.500000,0,1,9.041086,0.002315,0.046986,0.017026
96.600000,1,0,9.735505,0.001080,0.126431,0.006328
98.200000,0,1,9.525293,0.001376,0.099680,0.008026
98.700000,1,8,6.244069,0.020079,0.000000,29720.854239
99.100000,8,7,11.434049,0.000096,0.277875,0.002879
99.900000,7,14,8.169543,0.005213,0.004585,0.174479
101.000000,14,15,13.038269,0.000004,0.299133,0.002674
102.000000,15,14,10.623925,0.000340,0.228607,0.003499
102.100000,14,15,14.091223,0.000000,0.299951,0.002667
103.900000,15,16,10.664116,0.000321,0.232119,0.003447
104.400000,16,9,5.757985,0.026163,0.000000,4335975.685348
107.300000,9,none,0.000000,0.500000,0.000000,0.000000
107.500000,none,2,8.575209,0.003639,0.016239,0.049265
107.700000,2,9,4.633178,0.044121,0.000000,12009599006321.322266
108.500000,9,none,0.000000,0.500000,0.000000,0.000000
108.600000,none,2,6.756063,0.014751,0.000002,388.179426
109.500000,2,3,14.256747,0.000000,0.299971,0.002667
109.800000,3,2,8.732191,0.003140,0.024239,0.033004
110.200000,2,3,8.381392,0.004337,0.009268,0.086315
111.800000,3,2,14.584511,0.000000,0.299990,0.002667
112.400000,2,9,6.760038,0.014713,0.000002,376.645241
114.000000,9,8,8.148013,0.005309,0.004245,0.188473
114.100000,8,9,7.508933,0.008803,0.000254,3.146913
115.600000,9,10,13.052968,0.000003,0.299163,0.002674
117.300000,10,11,12.914177,0.000005,0.298834,0.002677
117.700000,11,10,10.801048,0.000262,0.243192,0.003290
118.300000,10,17,5.175116,0.034801,0.000000,5399999553.202034
119.900000,17,18,15.404303,0.000000,0.300000,0.002667
