time_s,ue_x,ue_y,serving_AP,SNR_AP0_dB,SNR_AP1_dB,SNR_AP2_dB,SNR_AP3_dB,SNR_AP4_dB,SNR_AP5_dB
18.600000,9.290902,2.717546,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.700000,9.135924,2.460676,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.800000,8.980947,2.203806,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.900000,8.825970,1.946937,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.000000,8.670992,1.690067,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.100000,8.826803,1.946432,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.200000,8.982614,2.202797,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.300000,9.138425,2.459162,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.400000,9.294236,2.715526,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.500000,9.450048,2.971891,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.600000,9.684123,2.784252,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.700000,9.918199,2.596612,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.800000,9.847726,2.408972,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.900000,9.613650,2.221333,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.000000,9.379574,2.033693,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.100000,9.395782,1.734131,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.200000,9.411989,1.434570,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.300000,9.428196,1.135008,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.400000,9.444403,0.835446,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.500000,9.460610,0.535884,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.600000,9.197820,0.680595,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.700000,8.935030,0.825306,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.800000,8.672240,0.970017,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.900000,8.409450,1.114729,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.000000,8.146659,1.259440,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.100000,8.440332,1.198151,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.200000,8.734005,1.136862,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.300000,9.027678,1.075573,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.400000,9.321350,1.014284,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.500000,9.615023,0.952996,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.600000,9.903404,1.035678,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.700000,9.808215,1.118360,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.800000,9.519833,1.201042,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.900000,9.231452,1.283724,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.000000,8.943071,1.366406,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.100000,8.695050,1.535182,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.200000,8.447028,1.703958,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.300000,8.199007,1.872734,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.400000,7.950985,2.041510,1,0.000000,19.134063,0.000000,0.000000,0.000000,0.000000
22.500000,7.702964,2.210286,1,0.000000,21.783095,0.000000,0.000000,0.000000,0.000000
22.600000,7.441259,2.356950,1,0.000000,23.019390,0.000000,0.000000,0.000000,0.000000
22.700000,7.179553,2.503614,1,0.000000,22.768774,0.000000,0.000000,0.000000,0.000000
22.800000,6.917848,2.650278,1,0.000000,21.069497,0.000000,0.000000,0.000000,0.000000
22.900000,6.656143,2.796942,1,0.000000,18.162072,0.000000,0.000000,0.000000,0.000000
23.000000,6.394437,2.943606,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.100000,6.665953,3.071197,1,0.000000,17.254400,0.000000,0.000000,0.000000,0.000000
23.200000,6.937468,3.198789,1,0.000000,19.094580,0.000000,0.000000,0.000000,0.000000
23.300000,7.208983,3.326380,1,0.000000,19.684262,0.000000,0.000000,0.000000,0.000000
23.400000,7.480498,3.453971,1,0.000000,18.943889,0.000000,0.000000,0.000000,0.000000
23.500000,7.752013,3.581562,1,0.000000,16.972767,0.000000,0.000000,0.000000,0.000000
23.600000,7.916236,3.330503,1,0.000000,18.989796,0.000000,0.000000,0.000000,0.000000
23.700000,8.080459,3.079444,1,0.000000,19.778606,0.000000,0.000000,0.000000,0.000000
23.800000,8.244683,2.828385,1,0.000000,19.233268,0.000000,0.000000,0.000000,0.000000
23.900000,8.408906,2.577325,1,0.000000,17.427711,0.000000,0.000000,0.000000,0.000000
24.000000,8.573129,2.326266,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.100000,8.858224,2.419652,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.200000,9.143319,2.513038,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.300000,9.428413,2.606424,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.400000,9.713508,2.699810,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.500000,9.998603,2.793196,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.600000,9.778480,2.993964,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.700000,9.555563,3.194733,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.800000,9.332647,3.395502,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.900000,9.109730,3.596271,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.000000,8.886813,3.797040,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.100000,8.878076,3.497167,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.200000,8.869339,3.197294,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.300000,8.860602,2.897421,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.400000,8.851865,2.597549,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.500000,8.843128,2.297676,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.600000,8.989373,2.559616,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.700000,9.135618,2.821555,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.800000,9.281863,3.083495,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.900000,9.428108,3.345435,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.000000,9.574352,3.607374,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.100000,9.870394,3.558798,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.200000,9.833565,3.510222,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.300000,9.537524,3.461646,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
